Date	Time	Operator Name	Serial Number	Result	Air Sensor ID	Calibration Data Saved?	Flowmeter Discrepancy?	Cooling Air Check?	Polynomial MSE?	Blower Control?	Air Sensor Zero Pressure?	TSI Flow 1	SIT Flow 1	SQRT Pressure 1	TSI Flow 2	SIT Flow 2	SQRT Pressure 2	TSI Flow 3	SIT Flow 3	SQRT Pressure 3	TSi Flow 4	SIT Flow 4	SQRT Pressure 4	TSI Flow 5	SIT Flow 5	SQRT Pressure 5	TSI Flow 6	SIT Flow 6	SQRT Pressure 6	Poly Coeff 0	Poly Coeff 1	Poly Coeff 2	Poly Coeff 3	MSE	Individual Tests	Plausibility Tests	Median Flow F2,1	Median Flow F2,2	Median Flow F3,1	Median Flow F3,2	Median Temp T1,1	Median Temp T1,2	Median Temp T2,1	Median Temp T2,2	Median Temp T3	Median Check T1,1	Median Check T1,2	Median Check T3	Median Air Temp	SD Flow F2,1	SD Flow F2,2	SD Flow F3,1	SD Flow F3,2	SD Temp T1,1	SD Temp T1,2	SD Temp T2,1	SD Temp T2,2	SD Temp T3	SD Check T1,1	SD Check T1,2	SD Check T3	SD Check F3	SD Air Temp	Variance Flow F2,1	Variance Flow F2,2	Variance Flow F3,1	Variance Flow F3,2	Variance Temp T1,1	Variance Temp T1,2	Variance Temp T2,1	Variance Temp T2,2	Variance Temp T3	Variance Check T1,1	Variance Check T1,2	Variance Check T3	Variance Check F3	Variance Air Temp		Samples	Flow TSI	Flow Sensirion	Mode
12/06/2013	16:35:44	Tobias Ricks	300000073876	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,32)	PASS		47,011535	9,439185	3,072326	75,169235	23,935375	4,892379	99,905636	44,446344	6,666809	125,16085	72,809148	8,532828	149,501186	104,814816	10,237911	174,921047	151,820822	12,321559	-1,373043	16,346415	-0,172974	0,000732	0,324416	511	31	603,3	607,8	66,6	66,7	111	883,2	28,5	28,6	1044	111	885	1044	5,5	28,7	2,5	2,2	1,3	1,3	0	1,5	0	0,1	0	0	0	0	0	0	6,2	4,8	1,8	1,8	0	2,4	0	0	0	0	0	0	0	0			
12/06/2013	16:56:30	Tobias Ricks	300000073838	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,03)	PASS		49,981769	10,249646	3,201507	75,255736	24,317392	4,931267	100,617287	45,86934	6,772691	124,92562	73,483115	8,572229	149,475342	109,890384	10,482861	175,011473	152,956773	12,367569	-2,81163	17,951536	-0,519383	0,018598	0,028718	511	31	609,4	614,1	68,6	67,6	46	813	28,5	28,6	1053	49	813	1053	5,5	28,6	2,8	2,5	1,3	1,8	0	0	0	0,1	0	0	0	0	0	0	8	6,3	1,6	3,2	0	0	0	0	0	0	0	0	0	0			
13/06/2013	8:29:41	Tobias Ricks	300000073791	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,15)	PASS		49,704433	9,889006	3,144679	74,903092	23,770036	4,875452	100,557633	44,559163	6,675265	125,031561	70,319131	8,38565	150,178045	106,97131	10,342694	174,624483	147,089007	12,128026	0,496106	16,260761	-0,221674	0,005239	0,151589	511	31	641,2	646,6	65,1	66,3	6	774	27,5	27,2	1057	10	774	1057	5,5	27,3	1,7	1,8	1	1,3	0	0	0	0	0	0	0	0	0	0,1	2,8	3,2	1	1,7	0	0	0	0	0	0	0	0	0	0			
13/06/2013	8:49:50	Tobias Ricks	300000073852	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,35)	PASS		49,848518	10,241195	3,200187	74,740632	25,0292	5,002919	100,480486	45,074243	6,713735	125,370609	74,293375	8,61936	150,349611	107,249824	10,356149	174,867034	150,217952	12,256343	5,321915	13,550136	0,130425	-0,008721	0,348508	511	31	682,4	686,3	67,4	66,4	-7	761,6	27,6	27,8	1047	-7	764	1047	5,5	27,8	1,7	1,3	1,4	1,4	0	1,3	0,1	0,1	0	0	0	0	0	0,1	2,9	1,8	1,9	1,9	0	1,6	0	0	0	0	0	0	0	0			
13/06/2013	9:13:05	Tobias Ricks	300000073814	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,09)	PASS		49,842648	10,289209	3,20768	75,021312	25,477997	5,047573	100,343145	47,188434	6,869384	124,562478	76,312377	8,735696	150,041649	111,668177	10,567316	175,58505	155,139099	12,455485	3,657513	14,873933	-0,174248	0,007118	0,086568	511	31	619,9	624,8	69,8	69,6	-109	662	28,1	28,2	1047	-109	662	1047	5,5	28,2	1,9	2,9	1,7	1,4	0	0	0	0	0	0	0	0	0	0	3,4	8,2	2,8	2	0	0	0	0	0	0	0	0	0	0			
13/06/2013	9:33:37	Tobias Ricks	300000073715	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,07)	PASS		50,187235	10,387477	3,222961	75,558611	24,72377	4,9723	99,454205	44,221992	6,649962	124,972661	74,72854	8,644567	150,016468	112,450976	10,60429	175,235619	156,575462	12,513012	-5,254412	19,05843	-0,663395	0,023391	0,067026	511	31	616,4	617,8	69,2	68,8	-40	728	27,9	28,2	1063	-36	728	1063	5,5	28,2	3,1	3,7	1,7	1,4	0	0	0	0,1	0	0	0	0	0	0,1	9,6	14	2,8	2	0	0	0	0	0	0	0	0	0	0			
13/06/2013	9:53:57	Tobias Ricks	300000073739	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,03)	PASS		49,394457	10,858718	3,295257	74,708012	24,453749	4,945073	100,228489	46,180919	6,795654	125,461997	76,374882	8,739272	150,120268	113,7451	10,665135	175,061778	160,510964	12,669292	-8,530387	19,560608	-0,662519	0,020744	0,025098	511	31	563,7	566,9	70,8	70,3	-7	764	27,5	27,5	1053	-3	764	1053	5,5	27,5	1,6	1,5	1	1,4	0	0	0	0	0	0	0	0	0	0	2,7	2,3	1	1,8	0	0	0	0	0	0	0	0	0	0			
13/06/2013	10:25:00	Tobias Ricks	300000073753	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 2,25)	PASS		43,000964	10,655127	3,264219	75,294482	24,298202	4,929321	100,065647	44,264936	6,65319	124,356397	75,627672	8,696417	151,178882	108,832321	10,432273	174,297732	151,265118	12,298989	-40,710621	32,031116	-2,170925	0,080694	2,249674	511	31	512,3	516,9	67,7	67,1	-260	505,3	27,8	27,7	1053	-260	508	1053	5,5	27,7	1,9	2,1	1,6	1,7	0	0,9	0	0	0	0	0	0	0	0	3,8	4,5	2,6	2,7	0	0,9	0	0	0	0	0	0	0	0			
13/06/2013	10:44:25	Tobias Ricks	300000073753	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,10)	PASS		49,462952	10,282703	3,206665	75,38481	24,476295	4,947352	100,176406	45,546845	6,74884	125,39433	73,885177	8,595649	149,709487	107,979297	10,391309	174,457179	154,117827	12,41442	1,521928	15,235175	-0,063256	-0,003308	0,095125	511	31	510,1	515	67,3	67,6	-260	506,2	28,5	28,3	1053	-260	508	1053	5,5	28,2	2,1	2,5	1,1	1,2	0	1,5	0	0,1	0	0	0	0	0	0,1	4,3	6,4	1,1	1,3	0	2,4	0	0	0	0	0	0	0	0			
13/06/2013	11:05:53	Tobias Ricks	300000073777	PASSED	PASS (SDP621)	PASS	PASS	PASS	PASS (MSE = 0,10)	PASS		49,588193	9,567086	3,093071	75,162956	22,935954	4,78915	100,173658	43,963689	6,630512	125,026454	70,195476	8,378274	150,28866	103,972129	10,196672	174,680331	142,720907	11,946586	0,646654	16,843529	-0,356915	0,013979	0,102256	511	31	472,1	474,8	64,5	65,3	63	835	28	28,2	1048	63	835	1048	5,5	28,2	2,3	1,1	1,1	0,8	0	0	0	0	0	0	0	0	0	0	5,2	1,3	1,2	0,6	0	0	0	0	0	0	0	0	0	0			
